https://instagram.com/theworkschs,https://www.facebook.com/theworkschs/,,tel:+1 843 718 3386,https://theworkschs.com/,the-works-mt-pleasant-mount-pleasant,"Stretching,Yoga,Strength Training","Address(address_line0=, address_line1=1421 Shucker Circle, address_line2=Suite 1116, city=Mount Pleasant, state=SC, zip_code=29464)",67527,The Works ,,5000+,4.8900084
https://instagram.com/skinchic406,https://www.facebook.com/skinchic406/,,tel:+1 406 541 8466,https://www.skinchic.com/,skin-chic-downtown-missoula,"Facial,Brows,Hair removal","Address(address_line0=, address_line1=130 E Front St., address_line2=, city=Missoula, state=MT, zip_code=59802)",68063,Skin Chic,Heart of Missoula,500+,4.95791
https://instagram.com/spire_fitness,https://www.facebook.com/spirefitnessMKE/,,tel:+1 414 219 9118,http://www.spire-fitness.com/,spire-fitness-milwaukee,"Strength Training,Cycling","Address(address_line0=, address_line1=102 N Water St, address_line2=, city=Milwaukee, state=WI, zip_code=53202)",37815,SPIRE Fitness,Third Ward,5000+,4.8697534
https://instagram.com/thesweatshopstudio,https://www.facebook.com/sweatnow/,,tel:+1 406 926 6533,http://thesweatshopstudio.com/,the-sweat-shop-missoula,"Dance,Rowing,Barre,Livestream HIIT,Pilates,Strength Training,Yoga,Cycling","Address(address_line0=, address_line1=113 W Broadway, address_line2=Suite B, city=Missoula, state=MT, zip_code=59802)",38270,The Sweat Shop,Heart of Missoula,5000+,4.930364
https://instagram.com/sobbacycle,https://www.facebook.com/sobbacycle/,,tel:+1 406 830 3091,https://www.sobbacycle.com/,sobbacycle-missoula,Cycling,"Address(address_line0=, address_line1=160 East Front Street, address_line2=, city=Missoula, state=MT, zip_code=59802)",63954,SOBBACYCLE,Heart of Missoula,1000+,4.898457
https://instagram.com/yogajoint,https://www.facebook.com/YOGAJOINTDEERFIELD/,,tel:+1 954 284 1617,https://www.theyogajoint.com/,yoga-joint-deerfield-beach,Yoga,"Address(address_line0=, address_line1=620 SE 10th St, address_line2=, city=Deerfield Beach, state=FL, zip_code=33441)",41601,Yoga Joint,Deerfield Beach,5000+,4.8988824
https://instagram.com/yogastrongstudios,https://www.facebook.com/barreflycleveland/,,tel:+1 216 600 5566,https://www.yogastrongstudios.com,yoga-strong-and-barre-fly-cleveland,"Barre,Yoga","Address(address_line0=, address_line1=1104 Prospect Avenue East, address_line2=, city=Cleveland, state=OH, zip_code=44115)",42341,Yoga Strong & Barre Fly,,5000+,4.8756633
https://instagram.com/class_studios,https://www.facebook.com/classstudioscycletrain/?ref=settings,,tel:+1 214 238 2377,http://www.class-studios.com,class-studios-west-village-dallas,"Strength Training,Cycling","Address(address_line0=, address_line1=2801 N Central Expy, address_line2=#100, city=Dallas, state=TX, zip_code=75204)",38546,Class Studios,Uptown / West Village,5000+,4.9236164
https://instagram.com/thekovmiami,https://www.facebook.com/thekovmiami/,,tel:+1 786 877 1404,http://www.thekov.co,the-kov-miami,Cryotherapy,"Address(address_line0=, address_line1=5026 NE 2nd Ave, address_line2=, city=Miami, state=FL, zip_code=33137)",41699,The Kov,Design District,1000+,4.8679247
https://instagram.com/corepoweryogaslc,https://www.facebook.com/CorePowerYogaHighlandSLC/,https://twitter.com/CorePowerYoga,tel:+1 801 290 3308,https://www.corepoweryoga.com/yoga-studios/utah/salt-lake-city/highlands-slc,corepower-yoga-highlands-salt-lake-city,Yoga,"Address(address_line0=, address_line1=3142 S Highland Dr, address_line2=, city=Salt Lake City, state=UT, zip_code=84106)",37833,CorePower Yoga,Millcreek,5000+,4.846483
https://instagram.com/studiothreechi,https://www.facebook.com/StudioThreeCHI,,tel:+1 312 944 3333,http://studiothree.com/,studio-three-river-north-arena-chicago,"Livestream HIIT,Strength Training,Livestream strength training,Livestream cycling,Cycling,Livestream yoga","Address(address_line0=null, address_line1=648 N Clark St, address_line2=null, city=Chicago, state=IL, zip_code=60654)",32208,Studio Three,River North,5000+,4.853454
https://instagram.com/_zyn22,https://www.facebook.com/zyn22studio,https://twitter.com/zyn22_,tel:+1 817 778 4133,http://www.zyn22.com/,zyn22-fort-worth,Cycling,"Address(address_line0=null, address_line1=3236 W 7th St, address_line2=null, city=Fort Worth, state=TX, zip_code=76107)",31084,ZYN22,Cultural District,5000+,4.874738
,https://www.facebook.com/shred415/,https://twitter.com/Shred415,tel:+1 317 708 4807,http://www.shred415.com/,shred415-indianapolis-clay-township,"Rowing,Strength Training,Running","Address(address_line0=, address_line1=11503 Spring Mill Rd, address_line2=, city=Clay Township, state=IN, zip_code=46032)",38137,Shred415,Carmel,5000+,4.9112678
https://instagram.com/hypesilverlake,http://facebook.com/hypesilverlake,https://twitter.com/hype_silverlake,tel:+1 323 913 0030,http://www.hypesilverlake.com/,hype-silverlake-los-angeles,"Livestream HIIT,Yoga,Cycling","Address(address_line0=, address_line1=1932 Hyperion Ave, address_line2=, city=Los Angeles, state=CA, zip_code=90027)",38269,Hype,Silver Lake,5000+,4.862027
https://instagram.com/highridecycle,https://www.facebook.com/HighRideCycle/,,tel:+1 303 477 0793,http://highridecycle.com/,high-ride-cycle-highlands-denver,Cycling,"Address(address_line0=, address_line1= 1711 Sheridan Boulevard, address_line2=, city=Denver, state=CO, zip_code=80214)",36841,High Ride Cycle,West Highland,5000+,4.917997
https://instagram.com/sohocycling,https://www.facebook.com/SOHOCycling/,,tel:+1 813 944 3044,https://sohocycling.com/,soho-cycling-tampa,"Strength Training,Cycling","Address(address_line0=null, address_line1=2019 W Kennedy Blvd, address_line2=null, city=Tampa, state=FL, zip_code=33606)",30803,SOHO Cycling,North Hyde Park,5000+,4.87487
,https://www.facebook.com/YogaJointDowntown/,,tel:+1 954 764 7744,http://www.theyogajoint.com/,yoga-joint-downtown-fort-lauderdale,Yoga,"Address(address_line0=, address_line1=299 North Federal Highway, address_line2=, city=Fort Lauderdale, state=FL, zip_code=33301)",30921,Yoga Joint,Fort Lauderdale,5000+,4.915785
https://instagram.com/sweat1000_usa,https://www.facebook.com/pg/sweat1000houstonheights/about/?ref=page_internal,,tel:+1 832 516 7072,https://www.sweat1000.com/studios/usa/,sweat-1000-houston,Strength Training,"Address(address_line0=, address_line1=725 West 18th Street, address_line2=, city=Houston, state=TX, zip_code=77008)",42337,SWEAT 1000,Greater Heights,5000+,4.915501
https://instagram.com/work_training_studio,https://www.facebook.com/weworkforit/,,tel:+1 949 756 8277,http://www.weworkforit.com/,work-irvine,"Low-credit livestreams,Strength Training,Livestream strength training","Address(address_line0=null, address_line1=16782 Hale Ave, address_line2=Suite B, city=Irvine, state=CA, zip_code=92606)",30824,WORK,Irvine,5000+,4.920732
https://instagram.com/trainingmate,https://www.facebook.com/trainingmate,https://twitter.com/TrainingMate,tel:+1 424 354 7736,http://trainingmate.com/,training-mate-studio-city-los-angeles,Strength Training,"Address(address_line0=null, address_line1=12429 Ventura Blvd, address_line2=null, city=Los Angeles, state=CA, zip_code=91604)",34369,Training Mate,Studio City,5000+,4.9453344
https://instagram.com/gritcycle,https://www.facebook.com/GritCycle/,https://twitter.com/gritcycle,tel:+1 562 420 4748,https://www.gritcycle.com,gritcycle-long-beach-lakewood,Cycling,"Address(address_line0=, address_line1=3850 Worsham Ave, address_line2=Suite 430, city=Lakewood, state=CA, zip_code=90808)",40679,GritCycle,Long Beach,5000+,4.920535
https://instagram.com/sweatyoga,https://www.facebook.com/sweatyogastudios/,,tel:+1 213 456 9642,http://www.sweat-yoga.com/,sweat-yoga-playa-vista-los-angeles,Yoga,"Address(address_line0=, address_line1=12105 E Waterfront Dr, address_line2=, city=Los Angeles, state=CA, zip_code=90094)",41339,sweat yoga,Playa Vista,5000+,4.897905
https://instagram.com/redbikestudios,https://www.facebook.com/redbikestudios,https://twitter.com/redbikestudios,tel:+1 305 646 1499,http://redbikestudios.com/,redbike-studio-brickell-miami,"Dance,Low-credit livestreams,Barre,Livestream strength training,Livestream cycling,Cycling","Address(address_line0=null, address_line1=1399 SW 1st Ave, address_line2=, city=Miami, state=FL, zip_code=33130)",24393,RedBike Studio,Brickell,5000+,4.8759613
https://instagram.com/TrainingMate,https://www.facebook.com/trainingmate,https://twitter.com/TrainingMate,tel:+1 424 354 7736,http://trainingmatela.com,training-mate-west-hollywood,Strength Training,"Address(address_line0=null, address_line1=7825 Santa Monica Blvd, address_line2=, city=West Hollywood, state=CA, zip_code=90046)",22781,Training Mate,West Hollywood,5000+,4.939819
https://instagram.com/hothavensaunastudio,https://www.facebook.com/HotHavenSaunaStudio/,,tel:+1 619 255 0907,http://MyHotHaven.com,hot-haven-san-diego,"Sauna,Sports recovery","Address(address_line0=, address_line1=521 Grape Street, address_line2=, city=San Diego, state=CA, zip_code=92101)",55447,HOT HAVEN,Golden Hill,1000+,4.92437
https://instagram.com/fullpsyclejax,https://www.facebook.com/FullPsycleHarbourVillage/,,tel:+1 904 515 6967,http://www.fullpsycle.com,full-psycle-jacksonville-harbour-village,Cycling,"Address(address_line0=, address_line1=13475 Atlantic Boulevard, address_line2=Suite 7, city=Jacksonville, state=FL, zip_code=32225)",42209,Full Psycle,,5000+,4.9157333
https://instagram.com/seekstudio,https://www.facebook.com/seekstudioslc/,,tel:+1 385 355 4830,http://www.seekstudioslc.com/,seek-studio-salt-lake-city,"Yoga,Strength Training,Cycling","Address(address_line0=, address_line1=1790 1100 E, address_line2=, city=Salt Lake City, state=UT, zip_code=84105)",37340,Seek Studio,Central City,5000+,4.8647614
https://instagram.com/barrysbootcamp,https://www.facebook.com/BarrysBootcamp/,https://twitter.com/barrysbootcamp,tel:+1 424 744 8716,https://www.barrysbootcamp.com/studio/venice/,barrys-venice-los-angeles,"Strength Training,Running,Outdoors","Address(address_line0=, address_line1=1500 South Lincoln Blvd, address_line2=Venice, city=Los Angeles, state=CA, zip_code=90291)",36616,Barry's,Venice,5000+,4.899605
https://instagram.com/sparkcycle,https://www.facebook.com/pages/SparkCycle/356796134342905?ref=br_tf,,tel:+1 619 501 2502,https://www.sparkcycle.com/,sparkcycle-liberty-station-san-diego,Cycling,"Address(address_line0=, address_line1=2835 Perry Rd, address_line2=, city=San Diego, state=CA, zip_code=92106)",36877,SPARKCYCLE,Point Loma,5000+,4.9067707
https://instagram.com/riderev,https://www.facebook.com/chsrevolution/,,tel:+1 843 737 5330,http://www.ride-rev.com/,chs-revolution-charleston,Cycling,"Address(address_line0=, address_line1=441 Meeting Street, address_line2=Suite A, city=Charleston, state=SC, zip_code=29401)",45828,CHS Revolution,,5000+,4.862971
https://instagram.com/gritcycle,https://www.facebook.com/GritCycle/,,tel:+1 714 695 0535,https://www.gritcycle.com/,gritcycle-anaheim-hills,Cycling,"Address(address_line0=, address_line1=5645 E La Palma Ave, address_line2=#160, city=Anaheim, state=CA, zip_code=92807)",40667,GritCycle,Anaheim,5000+,4.8807197
https://instagram.com/sculpthouse,https://www.facebook.com/SculptHouseATL/home,https://twitter.com/sculpthouse,tel:+1 470 553 0080,http://sculpthouse.com/,sculpthouse-buckhead-atlanta,"Rowing,Pilates,Strength Training","Address(address_line0=null, address_line1=3167 Peachtree Rd, address_line2=Suite Q, city=Atlanta, state=GA, zip_code=30305)",34821,SculptHouse,Buckhead,5000+,4.895478
https://instagram.com/TFAC_ATL,https://www.facebook.com/The-Forum-Athletic-Club-Buckhead-120114008456,,tel:+1 678 904 1940,http://theforumathleticclub.com/,the-forum-athletic-club-midtown-atlanta,"Gym Time,Boxing,Pilates,Strength Training","Address(address_line0=null, address_line1=675 Ponce De Leon Ave NE, address_line2=Suite E179, city=Atlanta, state=GA, zip_code=30308)",34619,The Forum Athletic Club,Midtown,5000+,4.918849
https://instagram.com/definejacksonville,https://www.facebook.com/DEFINEJacksonville-188454171495386/,,tel:+1 904 853 6324,https://jacksonville.definebody.com/,define-jacksonville-jacksonville-beach,"Barre,Yoga,Cycling","Address(address_line0=, address_line1=1854 3rd Street South, address_line2=, city=Jacksonville Beach, state=FL, zip_code=32250)",44739,DEFINE: Jacksonville,,5000+,4.926451
https://instagram.com/blackswanyogasanantonio,https://www.facebook.com/Black-Swan-Yoga-San-Antonio-1853158104977195/,,tel:+1 210 880 0157,https://blackswanyoga.com/san-antonio/,black-swan-yoga-san-antonio,Yoga,"Address(address_line0=, address_line1=914 East Elmira Street, address_line2=, city=San Antonio, state=TX, zip_code=78212)",42613,Black Swan Yoga,Tobin Hill,5000+,4.8497844
https://instagram.com/sweatsocietygym,https://www.facebook.com/sweatsocietygym/,,tel:+1 716 844 8435,http://sweatsocietybuffalo.com/,sweat-society-buffalo,"Gym Time,Strength Training,Running","Address(address_line0=, address_line1=1376 Hertel Avenue, address_line2=, city=Buffalo, state=NY, zip_code=14216)",44979,[Sweat] Society,,5000+,4.915243
https://instagram.com/risenationcle,https://www.facebook.com/climbrisenation/,https://twitter.com/climbrisenation,tel:+1 216 415 5398,https://www.rise-nation.com/,rise-nation-cleveland,Strength Training,"Address(address_line0=, address_line1=1026 Euclid Avenue, address_line2=, city=Cleveland, state=OH, zip_code=44115)",43083,Rise Nation,,5000+,4.897176
https://instagram.com/transformcolorado,https://www.facebook.com/transformColorado,https://twitter.com/transformcolo,tel:+1 720 379 7788,http://www.transformcolorado.com/,transform-colorado-denver,"Low-credit livestreams,Livestream HIIT,Pilates,Strength Training,Cycling","Address(address_line0=, address_line1=1840 15th St, address_line2=, city=Denver, state=CO, zip_code=80202)",36019,TransFORM Colorado,LoDo,5000+,4.90323
https://instagram.com/revivediv,https://www.facebook.com/revivediv/,,tel:+1 855 483 7477,http://myrevived.com/,revived-iv-therapy-houston,"Sauna,Sports recovery","Address(address_line0=, address_line1=River Oaks, 3339 W Lamar St, address_line2=, city=Houston, state=TX, zip_code=77019)",51380,Revived IV Therapy,Montrose,1000+,4.887037
https://instagram.com/yeahthatcyclebar,https://www.facebook.com/cyclebargreenville/,https://twitter.com/cyclebar,tel:+1 864 451 7499,https://www.cyclebar.com/location/greenville,cyclebar-greenville,Cycling,"Address(address_line0=, address_line1=307 East McBee Avenue, address_line2=, city=Greenville, state=SC, zip_code=29601)",57361,CycleBar,,1000+,4.9102693
https://instagram.com/FullCircleYoga,https://www.facebook.com/FullCircleYogaWinterPark,https://twitter.com/FullCircle_Yoga,tel:+1 407 644 3288,http://www.fullcircleyoga.com/,full-circle-yoga-winter-park,"Low-credit livestreams,Yoga","Address(address_line0=, address_line1=972 Orange Avenue, address_line2=, city=Winter Park, state=FL, zip_code=32789)",26332,Full Circle Yoga,Winter Park,5000+,4.8896575
https://instagram.com/restorecryosauna,https://www.facebook.com/Restorecryo/,https://twitter.com/restore_cryo,tel:+1 610 341 9300,https://www.restorecryosauna.com/,restore-cryosauna-wayne,Cryotherapy,"Address(address_line0=, address_line1=205 West Lancaster Avenue, address_line2=#3, city=Wayne, state=PA, zip_code=19087)",45542,Restore Cryosauna,Wayne,100+,4.905063
,https://www.facebook.com/bsywestgate,,tel:+1 512 960 4026,http://www.blackswanyoga.com/studios/,black-swan-yoga-south-austin,Yoga,"Address(address_line0=null, address_line1=4534 West Gate Blvd, address_line2=null, city=Austin, state=TX, zip_code=78745)",30221,Black Swan Yoga,Westgate,5000+,4.838076
https://instagram.com/corepoweryogaslc,https://www.facebook.com/CorePowerYogaTrolleySquare/,https://twitter.com/CorePowerYoga,tel:+1 801 363 9642,https://www.corepoweryoga.com/yoga-studios/utah/salt-lake-city/trolley-square,corepower-yoga-trolley-square-salt-lake-city,Yoga,"Address(address_line0=, address_line1=602 E 500 S, address_line2=, city=Salt Lake City, state=UT, zip_code=84102)",37836,CorePower Yoga,Central City,5000+,4.839806
https://instagram.com/circuitworks,https://www.facebook.com/CircuitWorksVenice,https://twitter.com/circuitworks,tel:+1 310 664 1017,http://www.circuitworksla.com,circuit-works-santa-monica,"Low-credit livestreams,Strength Training,Yoga,Running","Address(address_line0=null, address_line1=2005 Main St, address_line2=, city=Santa Monica, state=CA, zip_code=90405)",23977,Circuit Works,Santa Monica,5000+,4.898521
https://instagram.com/mobcycle,https://www.facebook.com/mobcycle/,,tel:+1 971 271 7156,http://www.mobcycle.com/,mobcycle-portland,Cycling,"Address(address_line0=null, address_line1=535 NE 28th Ave, address_line2=null, city=Portland, state=OR, zip_code=97232)",34813,MobCycle,Northeast,5000+,4.862378
https://instagram.com/central_cycling_,https://www.facebook.com/centralcyclingstpete/,,tel:+1 727 895 7746,http://centralcycling.com/,central-cycling-saint-petersburg,Cycling,"Address(address_line0=null, address_line1=2055 Central Ave, address_line2=null, city=Saint Petersburg, state=FL, zip_code=33713)",36077,Central Cycling,St. Petersburg,5000+,4.9166393
,https://www.facebook.com/sessionpilates/,,tel:+1 214 780 0788,http://www.sessionpilates.com/,session-pilates-lakewood-dallas,Pilates,"Address(address_line0=, address_line1=6465 E Mockingbird Ln, address_line2=, city=Dallas, state=TX, zip_code=75214)",41638,SESSION Pilates,Lakewood,5000+,4.912374
https://instagram.com/renegade,https://www.facebook.com/RFitcamp/,,tel:+1 619 677 1861,https://blackflag.co/hillcrest-mission-hills/,renegade-fitcamp-hillcrest-san-diego,Strength Training,"Address(address_line0=, address_line1=440 W Washington St, address_line2=, city=San Diego, state=CA, zip_code=92103)",39884,Renegade Fitcamp,Hillcrest,5000+,4.948377
,https://www.facebook.com/sessionpilates/,,tel:+1 214 780 0788,http://www.sessionpilates.com/,session-pilates-uptown-dallas,Pilates,"Address(address_line0=null, address_line1=3121 N Fitzhugh Ave, address_line2=null, city=Dallas, state=TX, zip_code=75204)",35372,SESSION Pilates,Lower Greenville / Knox-Henderson,5000+,4.905379
https://instagram.com/shred415millcreek,https://www.facebook.com/shred415millcreek/,https://twitter.com/shred415,tel:+1 385 301 8134,https://shred415.com/locations/millcreek,shred415-millcreek-salt-lake-city,Strength Training,"Address(address_line0=, address_line1=3142 S Highland Dr., address_line2=, city=Salt Lake City, state=, zip_code=84106)",67331,Shred415,Millcreek,1000+,4.9294605
https://instagram.com/barrys,https://www.facebook.com/barrysbootcampatlanta/,https://twitter.com/BarrysBootcamp,tel:+1 404 846 2880,http://www.barrysbootcamp.com,barrys-atlanta,"Strength Training,Running","Address(address_line0=, address_line1=303 East Paces Ferry Rd NE, address_line2=, city=Atlanta, state=GA, zip_code=30305)",39907,Barry's,Buckhead,5000+,4.894073
https://instagram.com/trainbunda,https://www.facebook.com/TrainBunda/,https://twitter.com/trainbunda,tel:+1 323 852 3355,http://trainbunda.com/,bunda-los-angeles,Strength Training,"Address(address_line0=, address_line1=8231 W 3rd St, address_line2=, city=Los Angeles, state=CA, zip_code=90048)",40344,Bunda,West Hollywood,5000+,4.897567
https://instagram.com/zenergycycling,https://www.facebook.com/Zenergy-Cycling-Pittsburgh-2014915075454367/,https://twitter.com/zenergycycling,tel:+1 412 450 8346,http://www.zenergycycling.com/,zenergy-cycling-pittsburgh,"Low-credit livestreams,Cycling","Address(address_line0=, address_line1=6139 Spirit St, address_line2=, city=Pittsburgh, state=PA, zip_code=15206)",39946,Zenergy Cycling,Shadyside,5000+,4.9090123
https://instagram.com/lovecyclingstudio,https://www.facebook.com/lovecyclingstudio,https://twitter.com/lovecyclingATX,tel:+1 512 761 3398,https://www.lovecyclingstudio.com/,love-cycling-studio-austin,Cycling,"Address(address_line0=, address_line1=507 Pressler Street, address_line2=Suite 900, city=Austin, state=TX, zip_code=78703)",63940,Love Cycling Studio,Clarksville,5000+,4.874842
,https://www.facebook.com/CycleBarNOLAUptown/,https://twitter.com/CB_NolaUptown,tel:+1 504 321 7595,https://nolauptown.cyclebar.com/,cyclebar-nola-uptown-new-orleans,"Boxing,Cycling","Address(address_line0=, address_line1=3823 Magazine St, address_line2=, city=New Orleans, state=LA, zip_code=70115)",37841,CycleBar,Garden District,5000+,4.8283167
https://instagram.com/Athleticoutcomes,http://www.facebook.com/Athletic-Outcomes-117781578322438,https://twitter.com/AthleticOut,tel:+1 512 291 3562,http://www.athleticoutcomes.com/,athletic-outcomes-austin,"Low-credit livestreams,Livestream HIIT,Strength Training","Address(address_line0=, address_line1=2301 E Riverside Dr, address_line2=Unit 50, city=Austin, state=TX, zip_code=78741)",32340,Athletic Outcomes,East Riverside-Oltorf,5000+,4.955347
https://instagram.com/alphacryo,https://www.facebook.com/ALPHACRYO/,https://twitter.com/ALPHACRYO,tel:+1 877 773 2796,https://www.alphacryo.com/,alpha-cryo-arlington,Cryotherapy,"Address(address_line0=, address_line1=2445 Army Navy Dr, address_line2=, city=Arlington, state=VA, zip_code=22206)",40182,Alpha Cryo-Arlington,Arlington,500+,4.876423
https://instagram.com/rydehouston,https://www.facebook.com/rydehouston,https://twitter.com/rydehouston,tel:+1 832 581 2878,http://www.letsryde.com/,ryde-river-oaks-houston,"Low-credit livestreams,Cycling","Address(address_line0=River Oaks Shopping Center, address_line1=2005 W Gray St, address_line2=D, city=Houston, state=TX, zip_code=77019)",34244,RYDE,River Oaks,5000+,4.8318777
https://instagram.com/defineaustin,https://www.facebook.com/DEFINEAustin/?view_public_for=923324641024601,,tel:+1 512 222 5711,https://linktr.ee/definesouthlamar,define-austin-south-lamar,"Barre,Yoga,Cycling","Address(address_line0=null, address_line1=809 S Lamar Blvd, address_line2=Suite K, city=Austin, state=TX, zip_code=78704)",31373,DEFINE,South Lamar,5000+,4.849039
